database_id	catname	subname
JHU03014	Public Safety	Background
JHU03896	Public Safety	Background
JHU02922	Public Safety	Core Databases
JHU04066	Public Safety	Core Databases
JHU06274	Public Safety	Core Databases
JHU06400	Public Safety	Core Databases
JHU06688	Public Safety	Core Databases
JHU06728	Public Safety	Core Databases
JHU06892	Public Safety	Core Databases
JHU03844	Public Safety	E-Texts
JHU04625	Public Safety	E-Texts
JHU05242	Public Safety	E-Texts
JHU05898	Public Safety	E-Texts
JHU04604	Public Safety	Statistics
JHU04687	Public Safety	Statistics
JHU05185	Public Safety	Statistics
JHU05186	Public Safety	Statistics
JHU05187	Public Safety	Statistics
JHU07040	Public Safety	Statistics
JHU03294	Quick Set 2	Databases
JHU04131	Quick Set 2	Databases
JHU03044	Religion	Additional Databases
JHU03089	Religion	Additional Databases
JHU03400	Religion	Additional Databases
JHU04165	Religion	Additional Databases
JHU04166	Religion	Additional Databases
JHU04400	Religion	Additional Databases
JHU04541	Religion	Additional Databases
JHU04577	Religion	Additional Databases
JHU04582	Religion	Additional Databases
JHU04584	Religion	Additional Databases
JHU06153	Religion	Additional Databases
JHU06249	Religion	Additional Databases
JHU06478	Religion	Additional Databases
JHU06602	Religion	Additional Databases
JHU06606	Religion	Additional Databases
JHU06607	Religion	Additional Databases
JHU06731	Religion	Additional Databases
JHU03014	Religion	Background
JHU03829	Religion	Background
JHU04539	Religion	Background
JHU04597	Religion	Background
JHU05662	Religion	Background
JHU05847	Religion	Background
JHU06730	Religion	Background
JHU06731	Religion	Background
JHU02990	Religion	Core Databases
JHU03141	Religion	Core Databases
JHU03294	Religion	Core Databases
JHU03545	Religion	Core Databases
JHU03588	Religion	Core Databases
JHU04907	Religion	Core Databases
JHU05101	Religion	Core Databases
JHU05232	Religion	Core Databases
JHU05551	Religion	Core Databases
JHU07162	Religion	Core Databases
JHU03249	Religion	Texts
JHU03327	Religion	Texts
JHU03329	Religion	Texts
JHU03607	Religion	Texts
JHU04384	Religion	Texts
JHU04398	Religion	Texts
JHU04439	Religion	Texts
JHU04464	Religion	Texts
JHU04613	Religion	Texts
JHU04640	Religion	Texts
JHU04810	Religion	Texts
JHU05011	Religion	Texts
JHU05167	Religion	Texts
JHU05567	Religion	Texts
JHU05999	Religion	Texts
JHU06551	Religion	Texts
JHU06552	Religion	Texts
JHU03170	Russian + Eurasian Studies	Additional Databases
JHU03174	Russian + Eurasian Studies	Additional Databases
JHU03259	Russian + Eurasian Studies	Additional Databases
JHU03294	Russian + Eurasian Studies	Additional Databases
JHU03626	Russian + Eurasian Studies	Additional Databases
JHU04131	Russian + Eurasian Studies	Additional Databases
JHU04166	Russian + Eurasian Studies	Additional Databases
JHU04787	Russian + Eurasian Studies	Additional Databases
JHU05101	Russian + Eurasian Studies	Additional Databases
JHU05236	Russian + Eurasian Studies	Additional Databases
JHU05402	Russian + Eurasian Studies	Additional Databases
JHU05906	Russian + Eurasian Studies	Additional Databases
JHU06077	Russian + Eurasian Studies	Additional Databases
JHU06212	Russian + Eurasian Studies	Additional Databases
JHU06274	Russian + Eurasian Studies	Additional Databases
JHU06293	Russian + Eurasian Studies	Additional Databases
JHU06381	Russian + Eurasian Studies	Additional Databases
JHU06472	Russian + Eurasian Studies	Additional Databases
JHU06718	Russian + Eurasian Studies	Additional Databases
JHU06733	Russian + Eurasian Studies	Additional Databases
JHU07075	Russian + Eurasian Studies	Additional Databases
JHU04486	Russian + Eurasian Studies	Background
JHU04540	Russian + Eurasian Studies	Background
JHU05147	Russian + Eurasian Studies	Background
JHU06117	Russian + Eurasian Studies	Background
JHU06383	Russian + Eurasian Studies	Background
JHU02546	Russian + Eurasian Studies	Books
JHU03202	Russian + Eurasian Studies	Books
JHU06249	Russian + Eurasian Studies	Books
JHU03668	Russian + Eurasian Studies	Core Databases
JHU04066	Russian + Eurasian Studies	Core Databases
JHU06300	Russian + Eurasian Studies	Core Databases
JHU06385	Russian + Eurasian Studies	Core Databases
JHU06614	Russian + Eurasian Studies	Core Databases
JHU04345	Russian + Eurasian Studies	Current News
JHU04598	Russian + Eurasian Studies	Current News
JHU04723	Russian + Eurasian Studies	Current News
JHU05094	Russian + Eurasian Studies	Current News
JHU05123	Russian + Eurasian Studies	Current News
JHU06055	Russian + Eurasian Studies	Current News
JHU06250	Russian + Eurasian Studies	Current News
JHU07081	Russian + Eurasian Studies	Current News
JHU03965	Russian + Eurasian Studies	Historical News
JHU04543	Russian + Eurasian Studies	Historical News
JHU04816	Russian + Eurasian Studies	Historical News
JHU05064	Russian + Eurasian Studies	Historical News
JHU05070	Russian + Eurasian Studies	Historical News
JHU05576	Russian + Eurasian Studies	Historical News
JHU05661	Russian + Eurasian Studies	Historical News
JHU06054	Russian + Eurasian Studies	Historical News
JHU06829	Russian + Eurasian Studies	Historical News
JHU06864	Russian + Eurasian Studies	Historical News
JHU04453	Russian + Eurasian Studies	Statistics
JHU04486	Russian + Eurasian Studies	Statistics
JHU04540	Russian + Eurasian Studies	Statistics
JHU04604	Russian + Eurasian Studies	Statistics
JHU04722	Russian + Eurasian Studies	Statistics
JHU05230	Russian + Eurasian Studies	Statistics
JHU05251	Russian + Eurasian Studies	Statistics
JHU06117	Russian + Eurasian Studies	Statistics
JHU06885	Russian + Eurasian Studies	Statistics
JHU06950	Russian + Eurasian Studies	Statistics
JHU03042	Social Networking and Emergencies	Databases
JHU03174	Social Networking and Emergencies	Databases
JHU04598	Social Networking and Emergencies	Databases
JHU02891	Sociology	Additional Databases
JHU02922	Sociology	Additional Databases
JHU03042	Sociology	Additional Databases
JHU04066	Sociology	Additional Databases
JHU04648	Sociology	Additional Databases
JHU05068	Sociology	Additional Databases
JHU05347	Sociology	Additional Databases
JHU05425	Sociology	Additional Databases
JHU06115	Sociology	Additional Databases
JHU06257	Sociology	Additional Databases
JHU06259	Sociology	Additional Databases
JHU06276	Sociology	Additional Databases
JHU06373	Sociology	Additional Databases
JHU06477	Sociology	Additional Databases
JHU06583	Sociology	Additional Databases
JHU06835	Sociology	Additional Databases
JHU06876	Sociology	Additional Databases
JHU06898	Sociology	Additional Databases
JHU06899	Sociology	Additional Databases
JHU06953	Sociology	Additional Databases
JHU06995	Sociology	Additional Databases
JHU07034	Sociology	Additional Databases
JHU03955	Sociology	Background
JHU05616	Sociology	Background
JHU05743	Sociology	Background
JHU07035	Sociology	Background
JHU07037	Sociology	Background
JHU07038	Sociology	Background
JHU07050	Sociology	Background
JHU02552	Sociology	Core Databases
JHU03259	Sociology	Core Databases
JHU05898	Sociology	Core Databases
JHU05899	Sociology	Core Databases
JHU06212	Sociology	Core Databases
JHU06274	Sociology	Core Databases
JHU06300	Sociology	Core Databases
JHU06385	Sociology	Core Databases
JHU06688	Sociology	Core Databases
JHU04545	Sociology	Statistics
JHU04647	Sociology	Statistics
JHU05259	Sociology	Statistics
JHU06549	Sociology	Statistics
JHU06900	Sociology	Statistics
JHU07227	Sociology	Statistics
JHU02944	Spanish Language + Literature	Additional Databases
JHU03089	Spanish Language + Literature	Additional Databases
JHU03400	Spanish Language + Literature	Additional Databases
JHU03583	Spanish Language + Literature	Additional Databases
JHU04166	Spanish Language + Literature	Additional Databases
JHU04584	Spanish Language + Literature	Additional Databases
JHU04789	Spanish Language + Literature	Additional Databases
JHU06115	Spanish Language + Literature	Additional Databases
JHU06249	Spanish Language + Literature	Additional Databases
JHU06478	Spanish Language + Literature	Additional Databases
JHU06602	Spanish Language + Literature	Additional Databases
JHU06672	Spanish Language + Literature	Additional Databases
JHU06717	Spanish Language + Literature	Additional Databases
JHU06877	Spanish Language + Literature	Additional Databases
JHU06878	Spanish Language + Literature	Additional Databases
JHU06908	Spanish Language + Literature	Additional Databases
JHU06927	Spanish Language + Literature	Additional Databases
JHU06929	Spanish Language + Literature	Additional Databases
JHU06930	Spanish Language + Literature	Additional Databases
JHU06952	Spanish Language + Literature	Additional Databases
JHU03177	Spanish Language + Literature	Background
JHU04442	Spanish Language + Literature	Background
JHU04443	Spanish Language + Literature	Background
JHU04532	Spanish Language + Literature	Background
JHU04808	Spanish Language + Literature	Background
JHU04987	Spanish Language + Literature	Background
JHU05578	Spanish Language + Literature	Background
JHU05616	Spanish Language + Literature	Background
JHU05847	Spanish Language + Literature	Background
JHU03044	Spanish Language + Literature	Core Databases
JHU03294	Spanish Language + Literature	Core Databases
JHU03588	Spanish Language + Literature	Core Databases
JHU03590	Spanish Language + Literature	Core Databases
JHU04399	Spanish Language + Literature	Core Databases
JHU05551	Spanish Language + Literature	Core Databases
JHU06607	Spanish Language + Literature	Core Databases
JHU07076	Spanish Language + Literature	Core Databases
JHU02560	Spanish Language + Literature	Language Tools
JHU04464	Spanish Language + Literature	Language Tools
JHU05610	Spanish Language + Literature	Language Tools
JHU03327	Spanish Language + Literature	Texts
JHU03329	Spanish Language + Literature	Texts
JHU04640	Spanish Language + Literature	Texts
JHU04692	Spanish Language + Literature	Texts
JHU04823	Spanish Language + Literature	Texts
JHU06362	Spanish Language + Literature	Texts
JHU06586	Spanish Language + Literature	Texts
JHU06668	Spanish Language + Literature	Texts
JHU06933	Spanish Language + Literature	Texts
JHU07067	Spanish Language + Literature	Texts
JHU07076	Spanish Language + Literature	Texts
JHU04566	Statistics	Core Databases
JHU04604	Statistics	Core Databases
JHU04687	Statistics	Core Databases
JHU05870	Statistics	Core Databases
JHU06536	Statistics	Core Databases
JHU06549	Statistics	Core Databases
JHU06550	Statistics	Core Databases
JHU06838	Statistics	Core Databases
JHU05185	Statistics	Crime
JHU05186	Statistics	Crime
JHU05187	Statistics	Crime
JHU05757	Statistics	Crime
JHU07040	Statistics	Crime
JHU04573	Statistics	Data Archives
JHU05259	Statistics	Data Archives
JHU05724	Statistics	Data Archives
JHU05754	Statistics	Data Archives
JHU05755	Statistics	Data Archives
JHU05756	Statistics	Data Archives
JHU05757	Statistics	Data Archives
JHU05758	Statistics	Data Archives
JHU05759	Statistics	Data Archives
JHU05764	Statistics	Data Archives
JHU04722	Statistics	Economics
JHU05193	Statistics	Economics
JHU05205	Statistics	Economics
JHU05217	Statistics	Economics
JHU05218	Statistics	Economics
JHU05220	Statistics	Economics
JHU05724	Statistics	Economics
JHU05747	Statistics	Economics
JHU05752	Statistics	Economics
JHU05974	Statistics	Economics
JHU06471	Statistics	Economics
JHU06950	Statistics	Economics
JHU07030	Statistics	Economics
JHU05749	Statistics	Education
JHU05763	Statistics	Education
JHU04395	Statistics	Health
JHU04923	Statistics	Health
JHU05148	Statistics	Health
JHU05176	Statistics	Health
JHU05178	Statistics	Health
JHU05179	Statistics	Health
JHU05182	Statistics	Health
JHU05222	Statistics	Health
JHU05268	Statistics	Health
JHU05750	Statistics	Health
JHU05751	Statistics	Health
JHU05754	Statistics	Health
JHU05758	Statistics	Health
JHU04431	Statistics	International
JHU04486	Statistics	International
JHU04540	Statistics	International
JHU04722	Statistics	International
JHU05230	Statistics	International
JHU05724	Statistics	International
JHU05870	Statistics	International
JHU05974	Statistics	International
JHU06117	Statistics	International
JHU06734	Statistics	International
JHU07058	Statistics	International
JHU07197	Statistics	International
JHU06876	Statistics	Methods
JHU06953	Statistics	Methods
JHU04103	Statistics	National
JHU04369	Statistics	National
JHU04454	Statistics	National
JHU04566	Statistics	National
JHU04604	Statistics	National
JHU04687	Statistics	National
JHU05724	Statistics	National
JHU05812	Statistics	National
JHU05870	Statistics	National
JHU06536	Statistics	National
JHU06549	Statistics	National
JHU06550	Statistics	National
JHU06811	Statistics	National
JHU04545	Statistics	Political + Social
JHU04647	Statistics	Political + Social
JHU05177	Statistics	Political + Social
JHU05256	Statistics	Political + Social
JHU05259	Statistics	Political + Social
JHU05745	Statistics	Political + Social
JHU05202	Statistics	State + Local
JHU05203	Statistics	State + Local
JHU06536	Statistics	State + Local
JHU04066	Trade	Additional Databases
JHU05661	Trade	Additional Databases
JHU05906	Trade	Additional Databases
JHU06364	Trade	Additional Databases
JHU06843	Trade	Additional Databases
JHU06844	Trade	Additional Databases
